id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,PBP,game_date_time,game_date,team_box,player_box,status_type_alt_detail
250814018,s:40~l:59~e:250814018~c:250814018,2005-08-14T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-14T20:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,80,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,77,FALSE,250814018,2005,2,TRUE,2005-08-14T20:00:00Z,2005-08-14,TRUE,TRUE,
250813006,s:40~l:59~e:250813006~c:250813006,2005-08-14T02:30Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-14T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,69,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,59,FALSE,250813006,2005,2,TRUE,2005-08-14T02:30:00Z,2005-08-13,TRUE,TRUE,
250813017,s:40~l:59~e:250813017~c:250813017,2005-08-14T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-14T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",59,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",60,TRUE,250813017,2005,2,TRUE,2005-08-14T00:00:00Z,2005-08-13,TRUE,TRUE,
250812011,s:40~l:59~e:250812011~c:250812011,2005-08-13T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-13T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,76,TRUE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,62,FALSE,250812011,2005,2,TRUE,2005-08-13T02:00:00Z,2005-08-12,TRUE,TRUE,
250812008,s:40~l:59~e:250812008~c:250812008,2005-08-13T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-13T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,66,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,72,TRUE,250812008,2005,2,TRUE,2005-08-13T00:00:00Z,2005-08-12,TRUE,TRUE,
250812001,s:40~l:59~e:250812001~c:250812001,2005-08-12T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-12T23:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,74,FALSE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,82,TRUE,250812001,2005,2,TRUE,2005-08-12T23:00:00Z,2005-08-12,TRUE,TRUE,
250811017,s:40~l:59~e:250811017~c:250811017,2005-08-12T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-12T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",48,FALSE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,57,TRUE,250811017,2005,2,TRUE,2005-08-12T00:00:00Z,2005-08-11,TRUE,TRUE,
250811003,s:40~l:59~e:250811003~c:250811003,2005-08-11T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-11T23:30Z,"","",1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",72,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,66,FALSE,250811003,2005,2,TRUE,2005-08-11T23:30:00Z,2005-08-11,TRUE,TRUE,
250811016,s:40~l:59~e:250811016~c:250811016,2005-08-11T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-11T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,65,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,80,TRUE,250811016,2005,2,TRUE,2005-08-11T23:00:00Z,2005-08-11,FALSE,FALSE,
250810009,s:40~l:59~e:250810009~c:250810009,2005-08-10T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-10T23:30Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,74,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,69,FALSE,250810009,2005,2,TRUE,2005-08-10T23:30:00Z,2005-08-10,TRUE,TRUE,
250809014,s:40~l:59~e:250809014~c:250809014,2005-08-10T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-10T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,71,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,68,FALSE,250809014,2005,2,TRUE,2005-08-10T02:00:00Z,2005-08-09,TRUE,TRUE,
250809008,s:40~l:59~e:250809008~c:250809008,2005-08-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-10T00:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,76,TRUE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",72,FALSE,250809008,2005,2,TRUE,2005-08-10T00:00:00Z,2005-08-09,TRUE,TRUE,
250809003,s:40~l:59~e:250809003~c:250809003,2005-08-09T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-09T23:30Z,"","",1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",71,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,64,FALSE,250809003,2005,2,TRUE,2005-08-09T23:30:00Z,2005-08-09,TRUE,TRUE,
250809018,s:40~l:59~e:250809018~c:250809018,2005-08-09T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-09T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,64,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,51,FALSE,250809018,2005,2,TRUE,2005-08-09T23:00:00Z,2005-08-09,TRUE,TRUE,
250807013,s:40~l:59~e:250807013~c:250807013,2005-08-08T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-08T01:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,55,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,45,FALSE,250807013,2005,2,TRUE,2005-08-08T01:00:00Z,2005-08-07,TRUE,TRUE,
250807016,s:40~l:59~e:250807016~c:250807016,2005-08-07T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-07T23:30Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,61,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,60,FALSE,250807016,2005,2,TRUE,2005-08-07T23:30:00Z,2005-08-07,TRUE,TRUE,
250807003,s:40~l:59~e:250807003~c:250807003,2005-08-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-07T23:00Z,"","",1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",72,TRUE,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,67,FALSE,250807003,2005,2,TRUE,2005-08-07T23:00:00Z,2005-08-07,TRUE,TRUE,
250807008,s:40~l:59~e:250807008~c:250807008,2005-08-07T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-07T22:00Z,"","",1,STD,2029,Target Center,Minneapolis,MN,19006,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,76,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,72,FALSE,250807008,2005,2,TRUE,2005-08-07T22:00:00Z,2005-08-07,TRUE,TRUE,
250806005,s:40~l:59~e:250806005~c:250806005,2005-08-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-07T00:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,65,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,74,TRUE,250806005,2005,2,TRUE,2005-08-07T00:00:00Z,2005-08-06,TRUE,TRUE,
250806009,s:40~l:59~e:250806009~c:250806009,2005-08-07T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-07T00:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,79,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,67,FALSE,250806009,2005,2,TRUE,2005-08-07T00:00:00Z,2005-08-06,TRUE,TRUE,
250806001,s:40~l:59~e:250806001~c:250806001,2005-08-06T22:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-06T22:00Z,"","",1,STD,,"","","",,,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,82,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",73,FALSE,250806001,2005,2,TRUE,2005-08-06T22:00:00Z,2005-08-06,TRUE,TRUE,
250805011,s:40~l:59~e:250805011~c:250805011,2005-08-06T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-06T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,80,TRUE,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,75,FALSE,250805011,2005,2,TRUE,2005-08-06T02:00:00Z,2005-08-05,TRUE,TRUE,
250805017,s:40~l:59~e:250805017~c:250805017,2005-08-06T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-06T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",63,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,66,TRUE,250805017,2005,2,TRUE,2005-08-06T00:00:00Z,2005-08-05,TRUE,TRUE,
250804005,s:40~l:59~e:250804005~c:250804005,2005-08-05T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-05T00:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,78,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,68,FALSE,250804005,2005,2,TRUE,2005-08-05T00:00:00Z,2005-08-04,TRUE,TRUE,
250804001,s:40~l:59~e:250804001~c:250804001,2005-08-04T23:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-04T23:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,58,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,76,TRUE,250804001,2005,2,TRUE,2005-08-04T23:00:00Z,2005-08-04,TRUE,TRUE,
250803011,s:40~l:59~e:250803011~c:250803011,2005-08-04T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-04T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,70,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,64,FALSE,250803011,2005,2,TRUE,2005-08-04T02:00:00Z,2005-08-03,TRUE,TRUE,
250802004,s:40~l:59~e:250802004~c:250802004,2005-08-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-03T00:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,62,TRUE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",61,FALSE,250802004,2005,2,TRUE,2005-08-03T00:00:00Z,2005-08-02,TRUE,TRUE,
250802016,s:40~l:59~e:250802016~c:250802016,2005-08-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-03T00:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,16,s:40~l:59~t:16,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,65,TRUE,1,s:40~l:59~t:1,Charlotte,Sting,CHA,Charlotte Sting,Sting,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/cha.png,63,FALSE,250802016,2005,2,TRUE,2005-08-03T00:00:00Z,2005-08-02,TRUE,TRUE,
250802017,s:40~l:59~e:250802017~c:250802017,2005-08-03T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-03T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",57,FALSE,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,67,TRUE,250802017,2005,2,TRUE,2005-08-03T00:00:00Z,2005-08-02,TRUE,TRUE,
250802009,s:40~l:59~e:250802009~c:250802009,2005-08-02T23:30Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-02T23:30Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,65,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,72,TRUE,250802009,2005,2,TRUE,2005-08-02T23:30:00Z,2005-08-02,TRUE,TRUE,
250731013,s:40~l:59~e:250731013~c:250731013,2005-08-01T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-01T01:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,67,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,2029,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,54,FALSE,250731013,2005,2,TRUE,2005-08-01T01:00:00Z,2005-07-31,TRUE,TRUE,
250731014,s:40~l:59~e:250731014~c:250731014,2005-08-01T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-08-01T01:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,77,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,72,FALSE,250731014,2005,2,TRUE,2005-08-01T01:00:00Z,2005-07-31,TRUE,TRUE,
250731003,s:40~l:59~e:250731003~c:250731003,2005-07-31T21:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-07-31T21:00Z,"","",1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",66,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,63,FALSE,250731003,2005,2,TRUE,2005-07-31T21:00:00Z,2005-07-31,TRUE,TRUE,
250731009,s:40~l:59~e:250731009~c:250731009,2005-07-31T20:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-07-31T20:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:59~t:9,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1826,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,67,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,53,FALSE,250731009,2005,2,TRUE,2005-07-31T20:00:00Z,2005-07-31,TRUE,TRUE,
250730004,s:40~l:59~e:250730004~c:250730004,2005-07-30T19:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-07-30T19:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,4,s:40~l:59~t:4,Houston,Comets,HOU,Houston Comets,Comets,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/hou.png,63,FALSE,17,s:40~l:59~t:17,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,FALSE,780,"",68,TRUE,250730004,2005,2,TRUE,2005-07-30T19:00:00Z,2005-07-30,TRUE,TRUE,
250730018,s:40~l:59~e:250730018~c:250730018,2005-07-30T17:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-07-30T17:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,18,s:40~l:59~t:18,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,66,FALSE,3,s:40~l:59~t:3,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,FALSE,1911,"",75,TRUE,250730018,2005,2,TRUE,2005-07-30T17:00:00Z,2005-07-30,TRUE,TRUE,
250729013,s:40~l:59~e:250729013~c:250729013,2005-07-30T02:00Z,0,TRUE,FALSE,FALSE,FALSE,2005-07-30T02:00Z,"","",1,STD,,"","","",,,0,0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,13,s:40~l:59~t:13,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,"","",TRUE,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,79,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,59,FALSE,250729013,2005,2,TRUE,2005-07-30T02:00:00Z,2005-07-29,TRUE,TRUE,
